key,mean,ci_low,ci_high,classification,interpretation,individual_positive,individual_negative,individual_zero,block_positive,block_negative,block_zero
RESIDENT40|RECUR|NOVEL_C0|E1,0.7300567626953125,0.7112933603922527,0.7511471303304036,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E2,0.7286305745442707,0.7095937093098957,0.7499906921386719,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E3,0.7300771077473959,0.7113045247395834,0.7511556243896483,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E4,0.7287556966145834,0.7097580973307293,0.7501182810465494,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E5,0.73018798828125,0.7114186096191405,0.751196568806966,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E6,0.7285502115885417,0.7094692230224608,0.7500153605143229,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E7,0.7301208496093748,0.7113400522867838,0.7512074534098309,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|E8,0.7285502115885416,0.709665018717448,0.7498731994628905,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|F,0.0012654622395833334,0.00103759765625,0.0015380859375,positive,carrier frequency; absolute,105,0,87,24,0,0
RESIDENT40|RECUR|NOVEL_C0|F0,0.03125,0.03125,0.03125,positive,carrier frequency; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|F1,0.019856770833333332,0.017578125,0.0224609375,positive,carrier frequency; absolute,105,0,87,24,0,0
RESIDENT40|RECUR|NOVEL_C0|F40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|FE1,0.009342447916666666,0.0077791341145833325,0.011263020833333331,positive,carrier frequency; absolute,105,0,87,24,0,0
RESIDENT40|RECUR|NOVEL_C0|FE2,0.0007812499999999999,0.0002278645833333333,0.00146484375,positive,carrier frequency; absolute,7,0,185,6,0,18
RESIDENT40|RECUR|NOVEL_C0|FE3,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|FE4,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|FE5,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|FE6,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|FE7,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|FE8,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C0|MLOSS,0.27063382466634117,0.24971969604492186,0.289482364654541,positive,raw mismatch; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|U,0.7293661753336588,0.7105176353454591,0.750280303955078,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|U0,0.7163035074869791,0.6938170115152995,0.7402376810709635,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|U1,0.7331339518229166,0.7140061696370443,0.7535858154296875,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C0|U40,0.72509765625,0.7055688222249349,0.7477901458740234,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|D40,-0.03125,-0.03125,-0.03125,negative,carrier frequency change; absolute,0,192,0,0,24,0
RESIDENT40|RECUR|NOVEL_C1|E1,0.730072021484375,0.7113505554199219,0.7511070505777995,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E2,0.7286122639973959,0.7096412913004558,0.7499773406982422,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E3,0.7300842285156249,0.7113005065917968,0.7511361694335936,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E4,0.7287160237630209,0.7097300211588542,0.7500552622477215,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E5,0.73013916015625,0.7113222249348958,0.7512112935384115,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E6,0.7285186767578123,0.709468053181966,0.7499577077229819,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E7,0.730133056640625,0.7113557434082033,0.7511917114257811,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|E8,0.7285359700520834,0.7095550028483073,0.7499291483561197,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|F,2.848307291666667e-05,8.138020833333333e-06,5.696614583333334e-05,positive,carrier frequency; absolute,7,0,185,5,0,19
RESIDENT40|RECUR|NOVEL_C1|F0,0.03125,0.03125,0.03125,positive,carrier frequency; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|F1,0.0011393229166666667,0.0003255208333333333,0.0022786458333333335,positive,carrier frequency; absolute,7,0,185,5,0,19
RESIDENT40|RECUR|NOVEL_C1|F40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE1,0.00022786458333333336,6.510416666666667e-05,0.00045572916666666673,positive,carrier frequency; absolute,7,0,185,5,0,19
RESIDENT40|RECUR|NOVEL_C1|FE2,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE3,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE4,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE5,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE6,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE7,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|FE8,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|NOVEL_C1|MLOSS,0.2706485748291016,0.2497309335072836,0.2894961897532145,positive,raw mismatch; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|U,0.7293514251708985,0.7105038102467854,0.7502690664927163,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|U0,0.7163035074869791,0.6938170115152995,0.7402376810709635,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|U1,0.7330729166666666,0.7139156341552735,0.753555425008138,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|NOVEL_C1|U40,0.7252604166666666,0.7057843526204427,0.7478800455729167,positive,raw accuracy; absolute,192,0,0,24,0,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|D40,0.023111979166666668,0.011067708333333334,0.036458333333333336,positive,carrier frequency change; first minus second arm,10,0,182,9,0,15
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E1,-1.0172526041657415e-06,-6.306966145831773e-05,5.5948893229162273e-05,unresolved,raw accuracy; first minus second arm,34,24,134,12,10,2
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E2,-3.2552083333317605e-05,-9.768168131507546e-05,3.153483072916586e-05,unresolved,raw accuracy; first minus second arm,38,40,114,9,14,1
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E3,-1.6276041666637986e-05,-0.00012715657552080583,0.0001017506917318115,unresolved,raw accuracy; first minus second arm,32,45,115,12,12,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E4,-4.2724609374993526e-05,-0.0001668548583984333,7.527669270832976e-05,unresolved,raw accuracy; first minus second arm,35,41,116,10,12,2
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E5,8.13802083333981e-06,-0.0001220703125000001,0.00014750162760415752,unresolved,raw accuracy; first minus second arm,38,41,113,14,9,1
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E6,7.120768229164816e-06,-8.24228922526252e-05,0.00010681152343747247,unresolved,raw accuracy; first minus second arm,34,47,111,10,13,1
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E7,1.2207031250007402e-05,-7.32676188151245e-05,0.00011088053385416782,unresolved,raw accuracy; first minus second arm,44,39,109,11,13,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|E8,2.136230468749445e-05,-7.934570312502972e-05,0.00011802673339843676,unresolved,raw accuracy; first minus second arm,43,41,108,13,11,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|F,0.02139485677083333,0.014575093587239582,0.029045308430989576,positive,carrier frequency; first minus second arm,97,7,88,24,0,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|F0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|F1,0.008951822916666666,0.006673177083333333,0.01123046875,positive,carrier frequency; first minus second arm,59,4,129,22,0,2
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|F40,0.023111979166666668,0.011067708333333334,0.036458333333333336,positive,carrier frequency; first minus second arm,10,0,182,9,0,15
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE1,0.020605468749999998,0.017577311197916667,0.02392659505208333,positive,carrier frequency; first minus second arm,98,6,88,24,0,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE2,0.02731119791666667,0.020442708333333334,0.034733886718749996,positive,carrier frequency; first minus second arm,54,1,137,24,0,0
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE3,0.020930989583333334,0.014810384114583333,0.02757242838541666,positive,carrier frequency; first minus second arm,30,0,162,20,0,4
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE4,0.019921875000000002,0.012237955729166665,0.028418782552083334,positive,carrier frequency; first minus second arm,21,0,171,17,0,7
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE5,0.019010416666666665,0.010025227864583335,0.02906982421875,positive,carrier frequency; first minus second arm,18,0,174,16,0,8
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE6,0.02024739583333333,0.010220540364583334,0.03154378255208333,positive,carrier frequency; first minus second arm,13,0,179,11,0,13
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE7,0.020442708333333334,0.009927571614583333,0.03219401041666667,positive,carrier frequency; first minus second arm,11,0,181,10,0,14
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|FE8,0.022688802083333334,0.011002604166666666,0.03590738932291666,positive,carrier frequency; first minus second arm,10,0,182,9,0,15
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|MLOSS,5.4677327473879695e-06,-3.8022994995134715e-05,4.857381184895235e-05,unresolved,raw mismatch; first minus second arm,49,43,100,10,13,1
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|U,-5.4677327474180375e-06,-4.8573811848987014e-05,3.802299499510001e-05,unresolved,raw accuracy; first minus second arm,43,49,100,13,10,1
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|U0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|U1,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RESIDENT40|RECUR|RADIUS_C0-NOVEL_C0|U40,0.0002950032552083333,-7.62939453125e-05,0.0007732391357421868,unresolved,raw accuracy; first minus second arm,37,35,120,9,11,4
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|D40,-0.005208333333333333,-0.025882975260416666,0.013346354166666666,unresolved,carrier frequency change; first minus second arm,8,13,171,7,8,9
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|E1,1.4241536458329632e-05,5.086263020828707e-06,2.342224121094312e-05,positive,raw accuracy; first minus second arm,8,1,183,8,1,15
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|E2,1.1189778645850912e-05,-3.560384114583345e-05,6.408691406253898e-05,unresolved,raw accuracy; first minus second arm,17,13,162,12,8,4
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|E3,-6.103515624989823e-06,-5.393981933593863e-05,4.3741861979173145e-05,unresolved,raw accuracy; first minus second arm,14,17,161,11,8,5
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|E4,-1.3224283854187021e-05,-7.123311360680284e-05,4.0690104166648396e-05,unresolved,raw accuracy; first minus second arm,20,17,155,8,11,5
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|E5,-3.865559895833056e-05,-0.00011088053385416794,3.156026204427876e-05,unresolved,raw accuracy; first minus second arm,14,24,154,10,11,3
RESIDENT40|RECUR|RADIUS_C0-SHAM_C0|E6,3.3569335937487975e-05,-3.5603841145847444e-05,0.0001027679443359311,unresolved,raw accuracy; first minus second arm,19,18,155,12,10,2
