key,mean,ci_low,ci_high,classification,interpretation,individual_positive,individual_negative,individual_zero,block_positive,block_negative,block_zero
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE1,0.01162109375,0.007096354166666667,0.01591796875,positive,carrier frequency; direct law difference,69,30,93,21,3,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE2,0.08287760416666667,0.06048014322916667,0.1047216796875,positive,carrier frequency; direct law difference,69,23,100,22,2,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE3,0.2005859375,0.1588175455729167,0.2439794921875,positive,carrier frequency; direct law difference,69,13,110,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE4,0.27099609375,0.22011555989583334,0.3236669921875,positive,carrier frequency; direct law difference,68,8,116,23,1,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE5,0.2995768229166667,0.24410725911458334,0.35535563151041655,positive,carrier frequency; direct law difference,65,7,120,23,1,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE6,0.32591145833333335,0.2742130533854167,0.37780680338541656,positive,carrier frequency; direct law difference,64,6,122,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE7,0.33652343749999997,0.28635986328125,0.38860921223958333,positive,carrier frequency; direct law difference,63,5,124,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|FE8,0.3409830729166667,0.29123860677083335,0.3929085286458333,positive,carrier frequency; direct law difference,62,3,127,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|MLOSS,-0.021013768513997402,-0.025241508483886715,-0.016941741307576516,negative,raw mismatch; direct law difference,30,88,74,0,24,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|U,0.02101376851399733,0.01694174130757643,0.02524150848388664,positive,raw accuracy; direct law difference,87,30,75,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|U0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|U1,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-NOVEL_C0|U40,0.052103678385416664,0.04379221598307292,0.0606744130452474,positive,raw accuracy; direct law difference,89,29,74,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|D40,0.271484375,0.22102864583333334,0.3203125,positive,carrier frequency change; direct law difference,59,4,129,23,0,1
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E1,-0.00025939941406249073,-0.0006226348876953193,0.00011296590169268025,unresolved,raw accuracy; direct law difference,29,36,127,8,14,2
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E2,0.0017222086588541546,0.0002654774983724138,0.0031374359130859272,positive,raw accuracy; direct law difference,57,31,104,18,6,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E3,0.007296752929687497,0.004632492065429676,0.009928436279296857,positive,raw accuracy; direct law difference,67,22,103,21,3,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E4,0.016126505533854155,0.012248891194661443,0.020170491536458342,positive,raw accuracy; direct law difference,68,22,102,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E5,0.023731486002604153,0.018578720092773414,0.029093907674153638,positive,raw accuracy; direct law difference,76,14,102,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E6,0.03157246907552081,0.025317738850911438,0.03832710266113276,positive,raw accuracy; direct law difference,77,13,102,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E7,0.038303629557291656,0.030864995320638012,0.04623601277669267,positive,raw accuracy; direct law difference,74,15,103,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|E8,0.04649149576822916,0.03783711751302084,0.055501022338867126,positive,raw accuracy; direct law difference,70,19,103,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|F,0.1820027669270833,0.15177388509114584,0.21147511800130206,positive,carrier frequency; direct law difference,72,17,103,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|F0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|F1,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|F40,0.271484375,0.22102864583333334,0.3203125,positive,carrier frequency; direct law difference,59,4,129,23,0,1
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE1,0.005045572916666668,0.0005859375000000014,0.009537760416666667,positive,carrier frequency; direct law difference,46,33,113,16,8,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE2,0.05133463541666666,0.028091634114583337,0.07314697265625,positive,carrier frequency; direct law difference,57,28,107,19,5,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE3,0.15104166666666666,0.11171386718750002,0.18984700520833328,positive,carrier frequency; direct law difference,60,12,120,23,1,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE4,0.21139322916666667,0.17177001953125,0.254462890625,positive,carrier frequency; direct law difference,62,9,121,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE5,0.2373697916666667,0.19908854166666667,0.27676513671874997,positive,carrier frequency; direct law difference,63,7,122,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE6,0.2584635416666667,0.21401529947916667,0.3001627604166667,positive,carrier frequency; direct law difference,62,6,124,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE7,0.2688802083333333,0.22267659505208334,0.31386718750000003,positive,carrier frequency; direct law difference,61,5,126,24,0,0
BEST32|FULL_MINUS_ZERO|ACTIVE_C0-SHAM_C0|FE8,0.27249348958333336,0.2227067057291667,0.32002197265625,positive,carrier frequency; direct law difference,59,4,129,23,0,1
