key,mean,ci_low,ci_high,classification,path_positive,path_negative,path_zero,block_positive,block_negative,block_zero
FULL_MINUS_HALF|C0|MIX_H_MINUS_F|FE8,0.11748046875,0.050974527994791664,0.18273396809895823,positive,70,30,92,20,4,0
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|D40,0.009602864583333334,-0.028731282552083334,0.047530110677083307,unresolved,26,23,143,10,9,5
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|F,0.0067484537760416664,-0.01839792887369792,0.032089996337890614,unresolved,40,32,120,12,12,0
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|F40,0.009602864583333334,-0.028731282552083334,0.047530110677083307,unresolved,26,23,143,10,9,5
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE1,0.0011067708333333311,-0.0009932454427083368,0.0032556152343749954,unresolved,30,24,138,12,6,6
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE2,0.0037923177083333316,-0.009215494791666671,0.01740071614583332,unresolved,34,36,122,11,11,2
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE3,0.008919270833333328,-0.01217569986979167,0.03012695312499999,unresolved,36,29,127,13,10,1
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE4,0.007307942708333333,-0.023228759765625,0.036999511718749975,unresolved,36,28,128,11,11,2
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE5,0.004345703124999995,-0.030284830729166677,0.038184814453125,unresolved,33,28,131,10,10,4
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE6,0.01253255208333333,-0.02477620442708335,0.050069173177083315,unresolved,32,28,132,10,10,4
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE7,0.007747395833333333,-0.029948323567708334,0.046569010416666654,unresolved,32,26,134,9,11,4
FULL_MINUS_HALF|C0|MIX_MINUS_ISO_RANK|FE8,0.008235677083333334,-0.029513346354166664,0.04625691731770834,unresolved,28,25,139,9,11,4
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|D40,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|F,-0.002099609375,-0.0065844217936197914,0.0002685546875000001,unresolved,30,13,149,12,5,7
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|F40,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE1,0.0007649739583333332,-8.138020833333311e-05,0.0017252604166666664,unresolved,26,11,155,9,5,10
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE2,-0.0018066406249999997,-0.005859781901041665,0.0007161458333333334,unresolved,16,12,164,10,6,8
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE3,-0.0027180989583333332,-0.008170572916666667,0.0003255208333333333,unresolved,5,4,183,4,4,16
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE4,-0.0026204427083333336,-0.007877604166666668,6.510416666666667e-05,unresolved,1,2,189,1,2,21
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE5,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE6,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE7,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|ISO_H_MINUS_F|FE8,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|D40,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|F,-0.002199300130208333,-0.006856384277343749,0.00027064005533854136,unresolved,26,19,147,8,9,7
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|F40,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE1,0.0007161458333333334,-0.0003096516927083339,0.0018880208333333336,unresolved,24,18,150,8,8,8
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE2,-0.002180989583333333,-0.007261149088541667,0.0009114583333333335,unresolved,14,8,170,9,6,9
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE3,-0.003059895833333333,-0.008902994791666665,3.255208333333333e-05,unresolved,1,3,188,1,2,21
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE4,-0.0026529947916666668,-0.00791015625,0.0,unresolved,0,2,190,0,2,22
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE5,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE6,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE7,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_H_MINUS_F|FE8,-0.0026041666666666665,-0.0078125,0.0,unresolved,0,1,191,0,1,23
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|D40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|F,-9.969075520833341e-05,-0.0004476420084635418,0.00022181193033854127,unresolved,16,23,153,10,9,5
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|F40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE1,-4.882812499999979e-05,-0.0007161458333333331,0.0007812499999999999,unresolved,15,18,159,8,8,8
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE2,-0.0003743489583333336,-0.0021488444010416665,0.0011889648437499955,unresolved,13,12,167,9,8,7
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE3,-0.0003417968749999999,-0.0012862141927083334,0.0005371093749999999,unresolved,4,7,181,4,6,14
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE4,-3.255208333333333e-05,-0.00017903645833333335,0.00011393229166666665,unresolved,1,2,189,1,2,21
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE5,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE6,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE7,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_HALF|C1|MIX_MINUS_ISO_RANK|FE8,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|D40,0.21931966145833334,0.169830322265625,0.27368977864583327,positive,80,12,100,24,0,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|F,0.12058919270833333,0.09283798217773437,0.15220123291015622,positive,107,36,49,24,0,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|F40,0.21931966145833334,0.169830322265625,0.27368977864583327,positive,80,12,100,24,0,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE1,0.010253906250000002,0.007340087890625,0.013395589192708333,positive,99,38,55,22,0,2
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE2,0.0416015625,0.027343343098958334,0.05900187174479165,positive,93,43,56,22,2,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE3,0.071533203125,0.0494921875,0.0962910970052083,positive,89,31,72,23,1,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE4,0.11145833333333333,0.08428995768229168,0.143245849609375,positive,85,24,83,23,1,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE5,0.14593098958333334,0.11098225911458336,0.1828975423177083,positive,87,21,84,24,0,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE6,0.17369791666666665,0.131314697265625,0.2198128255208333,positive,85,16,91,24,0,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE7,0.196630859375,0.1488916015625,0.24899129231770833,positive,80,16,96,24,0,0
FULL_MINUS_ZERO|C0|ISO_H_MINUS_F|FE8,0.21360677083333335,0.1636865234375,0.26697672526041666,positive,80,14,98,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|D40,0.2530924479166667,0.20507609049479167,0.30338948567708335,positive,89,9,94,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|F,0.14764200846354167,0.11973897298177083,0.17692153930664062,positive,117,28,47,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|F40,0.2530924479166667,0.20507609049479167,0.30338948567708335,positive,89,9,94,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE1,0.012337239583333335,0.009098307291666668,0.015706380208333332,positive,108,31,53,22,2,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE2,0.05104166666666667,0.03896240234375,0.064991455078125,positive,105,35,52,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE3,0.09046223958333333,0.07055379231770834,0.11224202473958332,positive,98,26,68,23,0,1
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE4,0.14501953125,0.11721964518229168,0.17443318684895834,positive,97,19,76,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE5,0.18413085937499998,0.14809529622395834,0.2209326171874999,positive,100,15,77,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE6,0.2181966145833333,0.17366292317708334,0.2639713541666666,positive,97,9,86,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE7,0.23281249999999998,0.1858365885416667,0.28229817708333327,positive,90,11,91,24,0,0
FULL_MINUS_ZERO|C0|MIX_H_MINUS_F|FE8,0.2471354166666667,0.1989518229166667,0.29832600911458335,positive,89,11,92,24,0,0
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|D40,0.033772786458333336,-0.008390299479166667,0.07788289388020832,unresolved,30,24,138,13,9,2
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|F,0.027052815755208334,0.002267812093098965,0.05245040893554685,positive,41,34,117,14,10,0
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|F40,0.033772786458333336,-0.008390299479166667,0.07788289388020832,unresolved,30,24,138,13,9,2
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE1,0.0020833333333333333,-0.00021199544270833183,0.004558512369791661,unresolved,44,28,120,12,12,0
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE2,0.009440104166666664,-0.00044148763020833366,0.01987548828124999,unresolved,39,32,121,12,12,0
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE3,0.018929036458333336,-0.0012239583333333373,0.04026814778645833,unresolved,36,30,126,14,10,0
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE4,0.03356119791666667,0.007785237630208328,0.06149454752604166,positive,37,26,129,13,10,1
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE5,0.03819986979166667,0.006682128906250001,0.07072224934895832,positive,34,30,128,13,10,1
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE6,0.04449869791666666,0.007745361328125007,0.08307413736979168,positive,36,26,130,15,7,2
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE7,0.036181640625000004,-0.0014001464843749968,0.07586954752604164,unresolved,33,27,132,14,8,2
FULL_MINUS_ZERO|C0|MIX_MINUS_ISO_RANK|FE8,0.033528645833333336,-0.006726481119791663,0.0750126139322916,unresolved,31,26,135,12,10,2
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|D40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|F,0.0003377278645833334,-1.831054687499988e-05,0.0007141621907552081,unresolved,44,19,129,18,6,0
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|F40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE1,0.0013671874999999997,0.0003739420572916664,0.002473958333333333,positive,44,19,129,18,6,0
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE2,0.0013509114583333335,4.882812500000001e-05,0.002864990234374998,positive,18,12,162,9,6,9
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE3,4.882812499999997e-05,-0.0008300781250000001,0.0007328287760416645,unresolved,4,1,187,4,1,19
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE4,-6.510416666666667e-05,-0.00029296875,9.765625000000002e-05,unresolved,1,1,190,1,1,22
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE5,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE6,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE7,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|ISO_H_MINUS_F|FE8,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|D40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|F,0.0003865559895833332,-8.544921875000013e-05,0.0009379069010416666,unresolved,42,26,124,14,10,0
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|F40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE1,0.0012858072916666667,4.801432291666655e-05,0.002587890625,positive,42,26,124,16,8,0
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE2,0.0012369791666666664,-0.0005045572916666666,0.0031742350260416646,unresolved,15,13,164,10,9,5
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE3,-3.2552083333333326e-05,-0.0009277343750000001,0.0008951822916666666,unresolved,3,3,186,3,3,18
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE4,8.138020833333336e-05,-0.00021158854166666665,0.000537109375,unresolved,1,1,190,1,1,22
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE5,0.00047200520833333334,0.0,0.001416015625,unresolved,1,0,191,1,0,23
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE6,4.8828124999999996e-05,0.0,0.000146484375,unresolved,1,0,191,1,0,23
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE7,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_H_MINUS_F|FE8,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|D40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|F,4.882812499999985e-05,-0.00030924479166666665,0.0004781595865885411,unresolved,20,25,147,11,10,3
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|F0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|F1,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|F40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE1,-8.138020833333306e-05,-0.001155598958333333,0.0010420735677083314,unresolved,22,23,147,9,12,3
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE2,-0.00011393229166666668,-0.0014326985677083335,0.0012207031250000002,unresolved,16,18,158,9,11,4
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE3,-8.138020833333333e-05,-0.0007649739583333333,0.0008142089843749978,unresolved,3,6,183,2,6,16
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE4,0.00014648437500000002,-9.765625000000002e-05,0.000537109375,unresolved,1,1,190,1,1,22
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE5,0.00047200520833333334,0.0,0.001416015625,unresolved,1,0,191,1,0,23
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE6,4.8828124999999996e-05,0.0,0.000146484375,unresolved,1,0,191,1,0,23
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE7,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL_MINUS_ZERO|C1|MIX_MINUS_ISO_RANK|FE8,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_F_POP|E1,0.7620015462239583,0.7449792098999023,0.7792348480224608,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E2,0.7614756266276043,0.74556214650472,0.7772996266682943,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E3,0.7631856282552083,0.7464978663126628,0.7800695292154948,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E4,0.7623168945312501,0.7462647628784181,0.7781725565592448,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E5,0.7631825764973957,0.7462427266438801,0.7802693303426107,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E6,0.7625600179036458,0.7465545018513997,0.778709233601888,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E7,0.7636642456054688,0.7469365564982097,0.780889523824056,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|E8,0.7627283732096354,0.7467579905192057,0.7786836624145507,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|MLOSS,0.23736063639322916,0.220880119005839,0.25380709012349445,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|U,0.7626393636067709,0.7461929098765056,0.779119880994161,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|U0,0.76220703125,0.7422551472981771,0.7825715382893881,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|U1,0.7655156453450521,0.7463326136271159,0.785104242960612,positive,192,0,0,24,0,0
FULL|C0|ISO_F_POP|U40,0.7603480021158854,0.7452892939249675,0.775097401936849,positive,192,0,0,24,0,0
FULL|C0|ISO_F|D40,-0.03125,-0.03125,-0.03125,negative,0,192,0,0,24,0
FULL|C0|ISO_F|F,0.0015096028645833332,0.00123291015625,0.0017822265625,positive,155,0,37,24,0,0
FULL|C0|ISO_F|F0,0.03125,0.03125,0.03125,positive,192,0,0,24,0,0
FULL|C0|ISO_F|F1,0.022623697916666668,0.02001953125,0.025309244791666668,positive,155,0,37,24,0,0
FULL|C0|ISO_F|F40,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_F|FE1,0.011116536458333333,0.0091796875,0.013102213541666666,positive,155,0,37,24,0,0
FULL|C0|ISO_F|FE2,0.00087890625,0.0004720052083333334,0.0013020833333333333,positive,17,0,175,14,0,10
FULL|C0|ISO_F|FE3,8.138020833333333e-05,0.0,0.0002278645833333333,unresolved,2,0,190,2,0,22
FULL|C0|ISO_F|FE4,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_F|FE5,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_F|FE6,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_F|FE7,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_F|FE8,0.0,0.0,0.0,observed_exact_zero,0,0,192,0,0,24
FULL|C0|ISO_H_MINUS_F_POP|E1,9.511311848953152e-05,-2.2900899251362035e-05,0.00021973927815750443,unresolved,82,62,48,17,7,0
FULL|C0|ISO_H_MINUS_F_POP|E2,0.0003128051757812685,7.779439290370646e-05,0.0005681482950846342,positive,82,68,42,17,7,0
FULL|C0|ISO_H_MINUS_F_POP|E3,0.0010142008463541834,0.0006835683186849035,0.0014089075724283853,positive,92,62,38,21,3,0
FULL|C0|ISO_H_MINUS_F_POP|E4,0.0023117065429687175,0.001447550455729154,0.0033850479125976368,positive,100,51,41,20,4,0
FULL|C0|ISO_H_MINUS_F_POP|E5,0.0049326578776041395,0.003541488647460879,0.006493174235026011,positive,110,41,41,22,2,0
FULL|C0|ISO_H_MINUS_F_POP|E6,0.007486470540364586,0.005161501566569011,0.010092633565266955,positive,102,50,40,20,4,0
FULL|C0|ISO_H_MINUS_F_POP|E7,0.010549418131510405,0.007467409769694001,0.013758850097656247,positive,118,36,38,22,2,0
FULL|C0|ISO_H_MINUS_F_POP|E8,0.013675435384114587,0.00981393178304038,0.01757985432942707,positive,118,35,39,23,1,0
FULL|C0|ISO_H_MINUS_F_POP|MLOSS,-0.005047225952148428,-0.006549073855082185,-0.0036021916071573745,negative,31,123,38,3,21,0
FULL|C0|ISO_H_MINUS_F_POP|U,0.00504722595214845,0.0036021916071574136,0.006549073855082185,positive,123,31,38,21,3,0
FULL|C0|ISO_H_MINUS_F_POP|U0,0.0,0.0,0.0,structural_zero,0,0,192,0,0,24
