key,mean,ci_low,ci_high,mean_pp,low_pp,high_pp,classification,mean_descendant_difference
P_ZERO_Q_ZERO|F_BG_SWITCH|D40,-0.005452473958333333,-0.017415364583333332,0.009442138671874989,-0.5452473958333333,-1.7415364583333333,0.9442138671874989,unresolved,-0.17447916666666666
P_ZERO_Q_ZERO|F_BG_STAY|D40,0.0022786458333333335,-0.010581461588541667,0.016929117838541653,0.22786458333333334,-1.0581461588541667,1.6929117838541654,unresolved,0.07291666666666667
P_ZERO_Q_ZERO|F_BG_EFFECT|D40,-0.007731119791666667,-0.024336751302083334,0.007977294921874989,-0.7731119791666667,-2.4336751302083335,0.7977294921874989,unresolved,-0.24739583333333334
P_ZERO_Q_ZERO|H_BG_SWITCH|D40,0.041015625,0.017822265625,0.06355794270833333,4.1015625,1.7822265625,6.355794270833333,positive,1.3125
P_ZERO_Q_ZERO|H_BG_STAY|D40,-0.013102213541666666,-0.021893310546875,-0.003820800781250022,-1.3102213541666665,-2.1893310546875,-0.3820800781250022,negative,-0.4192708333333333
P_ZERO_Q_ZERO|H_BG_EFFECT|D40,0.054117838541666664,0.030421956380208334,0.077392578125,5.411783854166666,3.0421956380208335,7.7392578125,positive,1.7317708333333333
P_ZERO_Q_ZERO|F_BG_SWITCH_POP|U,0.6070971171061197,0.6066275072097779,0.6075424353281657,60.70971171061197,60.66275072097779,60.75424353281657,positive,
P_ZERO_Q_ZERO|F_BG_SWITCH_POP|U40,0.6059366861979166,0.6020405451456706,0.6096070607503254,60.593668619791664,60.20405451456706,60.96070607503255,positive,
P_ZERO_Q_ZERO|F_BG_STAY_POP|U,0.6070318857828776,0.6065788968404134,0.6074900436401366,60.70318857828776,60.65788968404134,60.74900436401366,positive,
P_ZERO_Q_ZERO|F_BG_STAY_POP|U40,0.6049601236979166,0.6013128916422525,0.6084238688151041,60.496012369791664,60.13128916422525,60.842386881510414,positive,
P_ZERO_Q_ZERO|F_BG_EFFECT_POP|U,6.52313232421883e-05,-0.00020191192626952436,0.00030155499776204274,0.006523132324218831,-0.020191192626952438,0.030155499776204273,unresolved,
P_ZERO_Q_ZERO|F_BG_EFFECT_POP|U40,0.0009765625,-0.00135040283203125,0.0032256444295247345,0.09765625,-0.135040283203125,0.32256444295247344,unresolved,
P_ZERO_Q_ZERO|H_BG_SWITCH_POP|U,0.6032426198323568,0.6025651041666666,0.6039058478673298,60.32426198323569,60.256510416666664,60.39058478673298,positive,
P_ZERO_Q_ZERO|H_BG_SWITCH_POP|U40,0.6000111897786459,0.5958093643188477,0.6040981292724609,60.001118977864586,59.580936431884766,60.40981292724609,positive,
P_ZERO_Q_ZERO|H_BG_STAY_POP|U,0.6030357360839845,0.6022833442687988,0.6036950651804607,60.30357360839845,60.22833442687988,60.369506518046066,positive,
P_ZERO_Q_ZERO|H_BG_STAY_POP|U40,0.5997873942057291,0.5957894643147786,0.6035208384195964,59.978739420572914,59.57894643147787,60.35208384195963,positive,
P_ZERO_Q_ZERO|H_BG_EFFECT_POP|U,0.0002068837483723985,-0.00023844242095947323,0.0006981627146403037,0.02068837483723985,-0.023844242095947325,0.06981627146403037,unresolved,
P_ZERO_Q_ZERO|H_BG_EFFECT_POP|U40,0.00022379557291666666,-0.0022991180419921872,0.0028967539469401038,0.022379557291666664,-0.22991180419921872,0.2896753946940104,unresolved,
P_ZERO_Q_HALF|F_BG_SWITCH|D40,0.17268880208333334,0.12402140299479167,0.22884521484374998,17.268880208333336,12.402140299479166,22.884521484374996,positive,5.526041666666667
P_ZERO_Q_HALF|F_BG_STAY|D40,-0.0028483072916666665,-0.017171223958333332,0.012534586588541657,-0.28483072916666663,-1.7171223958333333,1.2534586588541656,unresolved,-0.09114583333333333
P_ZERO_Q_HALF|F_BG_EFFECT|D40,0.175537109375,0.12685546875,0.229248046875,17.5537109375,12.685546875,22.9248046875,positive,5.6171875
P_ZERO_Q_HALF|H_BG_SWITCH|D40,-0.028645833333333332,-0.03125,-0.0234375,-2.864583333333333,-3.125,-2.34375,negative,-0.9166666666666666
P_ZERO_Q_HALF|H_BG_STAY|D40,0.009602864583333334,-0.006022135416666667,0.027435302734374944,0.9602864583333334,-0.6022135416666667,2.7435302734374947,unresolved,0.3072916666666667
P_ZERO_Q_HALF|H_BG_EFFECT|D40,-0.038248697916666664,-0.056070963541666664,-0.02302042643229172,-3.8248697916666665,-5.607096354166666,-2.302042643229172,negative,-1.2239583333333333
P_ZERO_Q_HALF|F_BG_SWITCH_POP|U,0.6205336888631184,0.6186852248509725,0.6226042207082113,62.053368886311844,61.86852248509725,62.26042207082113,positive,
P_ZERO_Q_HALF|F_BG_SWITCH_POP|U40,0.6222152709960938,0.6134761174519857,0.6306966145833334,62.221527099609375,61.34761174519857,63.069661458333336,positive,
P_ZERO_Q_HALF|F_BG_STAY_POP|U,0.6186313629150391,0.6172600968678792,0.6201651541392009,61.863136291503906,61.72600968678792,62.01651541392009,positive,
P_ZERO_Q_HALF|F_BG_STAY_POP|U40,0.6187744140625,0.6121059417724609,0.6254085540771483,61.87744140625,61.210594177246094,62.54085540771484,positive,
P_ZERO_Q_HALF|F_BG_EFFECT_POP|U,0.001902325948079425,0.0011164124806721939,0.002882544199625651,0.1902325948079425,0.1116412480672194,0.2882544199625651,positive,
P_ZERO_Q_HALF|F_BG_EFFECT_POP|U40,0.00344085693359375,0.0006052017211914063,0.00644702911376953,0.344085693359375,0.060520172119140625,0.644702911376953,positive,
P_ZERO_Q_HALF|H_BG_SWITCH_POP|U,0.6314105351765952,0.6282854604721069,0.6349654229482016,63.141053517659515,62.828546047210686,63.49654229482016,positive,
P_ZERO_Q_HALF|H_BG_SWITCH_POP|U40,0.6305872599283854,0.616388193766276,0.6450691858927409,63.05872599283854,61.638819376627595,64.5069185892741,positive,
P_ZERO_Q_HALF|H_BG_STAY_POP|U,0.6317752838134766,0.6284783554077149,0.6354465929667156,63.177528381347656,62.84783554077149,63.544659296671554,positive,
P_ZERO_Q_HALF|H_BG_STAY_POP|U40,0.6322530110677084,0.6174846649169922,0.647342300415039,63.225301106770836,61.74846649169922,64.7342300415039,positive,
P_ZERO_Q_HALF|H_BG_EFFECT_POP|U,-0.0003647486368815132,-0.0009542751312255881,0.00025292078653971613,-0.036474863688151324,-0.09542751312255882,0.025292078653971612,unresolved,
P_ZERO_Q_HALF|H_BG_EFFECT_POP|U40,-0.0016657511393229167,-0.00581366221110026,0.0023040771484375,-0.16657511393229169,-0.581366221110026,0.23040771484375,unresolved,
P_HALF_Q_ZERO|F_BG_SWITCH|D40,-0.0224609375,-0.029296875,-0.013509114583333334,-2.24609375,-2.9296875,-1.3509114583333335,negative,-0.71875
P_HALF_Q_ZERO|F_BG_STAY|D40,-0.006591796875,-0.017496744791666668,0.00537109375,-0.6591796875,-1.7496744791666667,0.537109375,unresolved,-0.2109375
P_HALF_Q_ZERO|F_BG_EFFECT|D40,-0.015869140625,-0.03173828125,-0.0011372884114583446,-1.5869140625,-3.173828125,-0.11372884114583445,negative,-0.5078125
P_HALF_Q_ZERO|H_BG_SWITCH|D40,0.030354817708333332,0.007883707682291668,0.05738118489583329,3.035481770833333,0.7883707682291667,5.7381184895833295,positive,0.9713541666666666
P_HALF_Q_ZERO|H_BG_STAY|D40,0.017659505208333332,0.0011393229166666667,0.03499552408854166,1.7659505208333333,0.11393229166666667,3.499552408854166,positive,0.5651041666666666
P_HALF_Q_ZERO|H_BG_EFFECT|D40,0.0126953125,-0.009523518880208333,0.038252766927083307,1.26953125,-0.9523518880208334,3.825276692708331,unresolved,0.40625
P_HALF_Q_ZERO|F_BG_SWITCH_POP|U,0.607158088684082,0.6065974283218384,0.6076606464385985,60.7158088684082,60.65974283218384,60.76606464385985,positive,
P_HALF_Q_ZERO|F_BG_SWITCH_POP|U40,0.605316162109375,0.6021745681762695,0.6085129419962565,60.5316162109375,60.217456817626946,60.85129419962565,positive,
P_HALF_Q_ZERO|F_BG_STAY_POP|U,0.607235336303711,0.6066699949900309,0.6077722104390462,60.723533630371094,60.6669994990031,60.77722104390462,positive,
P_HALF_Q_ZERO|F_BG_STAY_POP|U40,0.6061757405598959,0.6021677652994791,0.6103109995524089,60.617574055989586,60.216776529947914,61.03109995524088,positive,
P_HALF_Q_ZERO|F_BG_EFFECT_POP|U,-7.72476196289051e-05,-0.0003347984949747722,0.00018777847290039223,-0.00772476196289051,-0.03347984949747722,0.018777847290039222,unresolved,
P_HALF_Q_ZERO|F_BG_EFFECT_POP|U40,-0.0008595784505208334,-0.003003819783528646,0.001116752624511717,-0.08595784505208334,-0.3003819783528646,0.11167526245117171,unresolved,
