key,mean,ci_low,ci_high,classification,interpretation,individual_positive,individual_negative,individual_zero,block_positive,block_negative,block_zero
RARE|IID|ACTIVE_C0-NOVEL_C0|FE3,-0.07122395833333334,-0.12354410807291667,-0.020635579427083352,negative,carrier frequency; first minus second arm,18,49,125,8,15,1
RARE|IID|ACTIVE_C0-NOVEL_C0|FE4,-0.09736328125,-0.16390055338541668,-0.03925048828125004,negative,carrier frequency; first minus second arm,18,42,132,7,16,1
RARE|IID|ACTIVE_C0-NOVEL_C0|FE5,-0.11266276041666667,-0.1809912109375,-0.04947672526041668,negative,carrier frequency; first minus second arm,13,37,142,6,14,4
RARE|IID|ACTIVE_C0-NOVEL_C0|FE6,-0.12122395833333333,-0.19138997395833335,-0.057159016927083355,negative,carrier frequency; first minus second arm,13,36,143,5,14,5
RARE|IID|ACTIVE_C0-NOVEL_C0|FE7,-0.12249348958333334,-0.1947021484375,-0.056147460937500025,negative,carrier frequency; first minus second arm,13,35,144,5,14,5
RARE|IID|ACTIVE_C0-NOVEL_C0|FE8,-0.126953125,-0.2007373046875,-0.058066406250000036,negative,carrier frequency; first minus second arm,9,35,148,4,14,6
RARE|IID|ACTIVE_C0-NOVEL_C0|MLOSS,0.00142313639322917,0.000760968526204444,0.002104895909627266,positive,raw mismatch; first minus second arm,85,38,69,17,7,0
RARE|IID|ACTIVE_C0-NOVEL_C0|U,-0.0014231363932291862,-0.002104895909627287,-0.000760968526204417,negative,raw accuracy; first minus second arm,38,85,69,7,17,0
RARE|IID|ACTIVE_C0-NOVEL_C0|U0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C0-NOVEL_C0|U1,-0.0010274251302083333,-0.0014750162760416667,-0.0006154378255208334,negative,raw accuracy; first minus second arm,2,48,142,0,19,5
RARE|IID|ACTIVE_C0-NOVEL_C0|U40,-0.00023905436197916666,-0.003931935628255208,0.004178237915039049,unresolved,raw accuracy; first minus second arm,61,62,69,12,12,0
RARE|IID|ACTIVE_C0-SHAM_C0|D40,0.052083333333333336,0.026041666666666668,0.08333333333333333,positive,carrier frequency change; first minus second arm,12,2,178,9,0,15
RARE|IID|ACTIVE_C0-SHAM_C0|E1,-5.187988281248982e-05,-0.0005126953124999779,0.0003936767578125028,unresolved,raw accuracy; first minus second arm,33,35,124,10,12,2
RARE|IID|ACTIVE_C0-SHAM_C0|E2,0.0009806315104166536,-0.00031941731770835773,0.0021424357096354245,unresolved,raw accuracy; first minus second arm,39,33,120,15,8,1
RARE|IID|ACTIVE_C0-SHAM_C0|E3,0.0006968180338541713,-0.0006146494547525961,0.0020507812499999858,unresolved,raw accuracy; first minus second arm,42,30,120,12,11,1
RARE|IID|ACTIVE_C0-SHAM_C0|E4,0.0003255208333333241,-0.0009465789794921835,0.0016663869222005036,unresolved,raw accuracy; first minus second arm,38,33,121,12,11,1
RARE|IID|ACTIVE_C0-SHAM_C0|E5,-0.0005177815755208528,-0.0017730712890625068,0.0006317647298176793,unresolved,raw accuracy; first minus second arm,35,36,121,10,13,1
RARE|IID|ACTIVE_C0-SHAM_C0|E6,0.0006093343098958528,-0.0004946390787760403,0.0018850962320963646,unresolved,raw accuracy; first minus second arm,37,34,121,12,11,1
RARE|IID|ACTIVE_C0-SHAM_C0|E7,0.00024820963541666297,-0.0007142384847005284,0.001440556844075524,unresolved,raw accuracy; first minus second arm,36,35,121,9,14,1
RARE|IID|ACTIVE_C0-SHAM_C0|E8,0.0014109293619791695,-6.528218587241498e-05,0.002850443522135437,unresolved,raw accuracy; first minus second arm,45,27,120,15,8,1
RARE|IID|ACTIVE_C0-SHAM_C0|F,0.040913899739583336,0.019644775390624997,0.06399943033854165,positive,carrier frequency; first minus second arm,46,26,120,17,6,1
RARE|IID|ACTIVE_C0-SHAM_C0|F0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C0-SHAM_C0|F1,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C0-SHAM_C0|F40,0.052083333333333336,0.026041666666666668,0.08333333333333333,positive,carrier frequency; first minus second arm,12,2,178,9,0,15
RARE|IID|ACTIVE_C0-SHAM_C0|FE1,0.00791015625,0.0024080403645833316,0.015201822916666665,positive,carrier frequency; first minus second arm,39,30,123,16,6,2
RARE|IID|ACTIVE_C0-SHAM_C0|FE2,0.020833333333333332,0.00559814453125,0.03697998046874999,positive,carrier frequency; first minus second arm,34,12,146,16,4,4
RARE|IID|ACTIVE_C0-SHAM_C0|FE3,0.040266927083333334,0.018682454427083335,0.06263427734374999,positive,carrier frequency; first minus second arm,23,10,159,14,3,7
RARE|IID|ACTIVE_C0-SHAM_C0|FE4,0.046679687500000004,0.020638020833333336,0.07444742838541667,positive,carrier frequency; first minus second arm,17,5,170,12,3,9
RARE|IID|ACTIVE_C0-SHAM_C0|FE5,0.05377604166666666,0.02713541666666667,0.08359456380208331,positive,carrier frequency; first minus second arm,14,4,174,11,2,11
RARE|IID|ACTIVE_C0-SHAM_C0|FE6,0.051920572916666664,0.02340494791666667,0.08255452473958332,positive,carrier frequency; first minus second arm,13,3,176,10,2,12
RARE|IID|ACTIVE_C0-SHAM_C0|FE7,0.05328776041666666,0.026269531250000002,0.08356119791666666,positive,carrier frequency; first minus second arm,13,2,177,11,0,13
RARE|IID|ACTIVE_C0-SHAM_C0|FE8,0.05263671875,0.02607421875,0.08336588541666667,positive,carrier frequency; first minus second arm,13,2,177,11,0,13
RARE|IID|ACTIVE_C0-SHAM_C0|MLOSS,-0.0004627227783203074,-0.0009474500020345011,-8.123715718586722e-05,negative,raw mismatch; first minus second arm,33,39,120,7,16,1
RARE|IID|ACTIVE_C0-SHAM_C0|U,0.00046272277832030045,8.123715718584684e-05,0.0009474500020344899,positive,raw accuracy; first minus second arm,39,33,120,16,7,1
RARE|IID|ACTIVE_C0-SHAM_C0|U0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C0-SHAM_C0|U1,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C0-SHAM_C0|U40,0.0016581217447916667,-0.0023653666178385414,0.005768076578776041,unresolved,raw accuracy; first minus second arm,41,31,120,11,12,1
RARE|IID|ACTIVE_C0|D40,0.046875,0.020833333333333332,0.07304687499999929,positive,carrier frequency change; absolute,15,177,0,14,10,0
RARE|IID|ACTIVE_C0|E1,0.6080047607421876,0.6051543680826823,0.6110321299235025,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E2,0.6158223470052083,0.6134517923990885,0.6182942708333333,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E3,0.6136474609375,0.6108772532145182,0.6165679423014323,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E4,0.6167104085286459,0.6139736429850261,0.6192051442464194,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E5,0.6136128743489583,0.611779556274414,0.615572255452474,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E6,0.6146352132161459,0.6125318908691406,0.6169547017415364,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E7,0.6137552897135418,0.6118753814697266,0.6156863657633463,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|E8,0.6166463216145833,0.6134060668945314,0.619972178141276,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|F,0.06684977213541667,0.04503011067708334,0.08950937906901038,positive,carrier frequency; absolute,121,0,71,24,0,0
RARE|IID|ACTIVE_C0|F0,0.03125,0.03125,0.03125,positive,carrier frequency; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|F1,0.0302734375,0.02587890625,0.034830729166666664,positive,carrier frequency; absolute,121,0,71,24,0,0
RARE|IID|ACTIVE_C0|F40,0.078125,0.052083333333333336,0.10429687499999929,positive,carrier frequency; absolute,15,0,177,14,0,10
RARE|IID|ACTIVE_C0|FE1,0.037402343750000004,0.0287744140625,0.04661539713541665,positive,carrier frequency; absolute,121,0,71,24,0,0
RARE|IID|ACTIVE_C0|FE2,0.05279947916666667,0.03437337239583333,0.07289957682291659,positive,carrier frequency; absolute,44,0,148,20,0,4
RARE|IID|ACTIVE_C0|FE3,0.06669921875,0.04296549479166667,0.09196044921875,positive,carrier frequency; absolute,26,0,166,17,0,7
RARE|IID|ACTIVE_C0|FE4,0.07047526041666667,0.04446614583333333,0.09759440104166665,positive,carrier frequency; absolute,22,0,170,17,0,7
RARE|IID|ACTIVE_C0|FE5,0.07542317708333333,0.04871256510416667,0.10294189453124995,positive,carrier frequency; absolute,17,0,175,15,0,9
RARE|IID|ACTIVE_C0|FE6,0.075,0.04680989583333334,0.10358154296875,positive,carrier frequency; absolute,16,0,176,14,0,10
RARE|IID|ACTIVE_C0|FE7,0.07835286458333333,0.052083333333333336,0.10518554687499942,positive,carrier frequency; absolute,16,0,176,14,0,10
RARE|IID|ACTIVE_C0|FE8,0.07864583333333333,0.052083333333333336,0.10632812499999957,positive,carrier frequency; absolute,16,0,176,14,0,10
RARE|IID|ACTIVE_C0|MLOSS,0.38589566548665366,0.3851429526011148,0.38665708859761555,positive,raw mismatch; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|U,0.6141043345133463,0.6133429114023844,0.6148570473988851,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|U0,0.4986979166666667,0.46875,0.5286458333333334,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|U1,0.5824025472005209,0.5755299886067708,0.5895715077718099,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C0|U40,0.6125691731770834,0.606353759765625,0.6186831156412761,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1-NOVEL_C1|D40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-NOVEL_C1|E1,0.000472005208333325,-0.0001363881429036469,0.0010814158121744755,unresolved,raw accuracy; first minus second arm,36,28,128,15,8,1
RARE|IID|ACTIVE_C1-NOVEL_C1|E2,-0.0005676269531249972,-0.0016469828287760382,0.0005981699625651197,unresolved,raw accuracy; first minus second arm,25,37,130,9,14,1
RARE|IID|ACTIVE_C1-NOVEL_C1|E3,-8.748372395832778e-05,-0.0011352793375651025,0.0011495463053385504,unresolved,raw accuracy; first minus second arm,27,36,129,8,15,1
RARE|IID|ACTIVE_C1-NOVEL_C1|E4,0.0005360921223958315,-0.0005026245117187555,0.0016876475016276138,unresolved,raw accuracy; first minus second arm,27,34,131,12,11,1
RARE|IID|ACTIVE_C1-NOVEL_C1|E5,0.00025533040364582316,-0.0008829752604166737,0.0013438161214192788,unresolved,raw accuracy; first minus second arm,36,27,129,12,11,1
RARE|IID|ACTIVE_C1-NOVEL_C1|E6,0.000842285156249988,-0.0006164550781249997,0.002084452311197907,unresolved,raw accuracy; first minus second arm,37,25,130,16,7,1
RARE|IID|ACTIVE_C1-NOVEL_C1|E7,0.0013651529947916695,0.0005043029785156421,0.0022562917073567948,positive,raw accuracy; first minus second arm,42,20,130,17,5,2
RARE|IID|ACTIVE_C1-NOVEL_C1|E8,0.0006072998046875074,-0.0006206512451171875,0.0020012156168619983,unresolved,raw accuracy; first minus second arm,38,24,130,10,12,2
RARE|IID|ACTIVE_C1-NOVEL_C1|F,0.0004882812500000001,-0.00067138671875,0.002042948404947915,unresolved,carrier frequency; first minus second arm,13,51,128,3,19,2
RARE|IID|ACTIVE_C1-NOVEL_C1|F0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-NOVEL_C1|F1,-0.009765625,-0.01318359375,-0.00634765625,negative,carrier frequency; first minus second arm,1,41,150,0,19,5
RARE|IID|ACTIVE_C1-NOVEL_C1|F40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-NOVEL_C1|FE1,-0.004199218750000001,-0.007715657552083335,0.0001953124999999996,unresolved,carrier frequency; first minus second arm,11,53,128,1,21,2
RARE|IID|ACTIVE_C1-NOVEL_C1|FE2,0.004329427083333333,0.00016276041666666666,0.010644531249999999,positive,carrier frequency; first minus second arm,6,5,181,5,3,16
RARE|IID|ACTIVE_C1-NOVEL_C1|FE3,0.0014973958333333334,0.0,0.004264322916666667,unresolved,carrier frequency; first minus second arm,2,0,190,2,0,22
RARE|IID|ACTIVE_C1-NOVEL_C1|FE4,0.001171875,0.0,0.003515625,unresolved,carrier frequency; first minus second arm,1,0,191,1,0,23
RARE|IID|ACTIVE_C1-NOVEL_C1|FE5,0.0010091145833333334,0.0,0.00302734375,unresolved,carrier frequency; first minus second arm,1,0,191,1,0,23
RARE|IID|ACTIVE_C1-NOVEL_C1|FE6,9.765624999999999e-05,0.0,0.00029296875,unresolved,carrier frequency; first minus second arm,1,0,191,1,0,23
RARE|IID|ACTIVE_C1-NOVEL_C1|FE7,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-NOVEL_C1|FE8,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-NOVEL_C1|MLOSS,-0.0004278818766276042,-0.0008898830413818305,-4.560788472491878e-05,negative,raw mismatch; first minus second arm,27,38,127,9,13,2
RARE|IID|ACTIVE_C1-NOVEL_C1|U,0.0004278818766275995,4.560788472493226e-05,0.0008898830413818159,positive,raw accuracy; first minus second arm,38,27,127,13,9,2
RARE|IID|ACTIVE_C1-NOVEL_C1|U0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-NOVEL_C1|U1,-0.0009714762369791666,-0.0014190673828125,-0.0005544026692708334,negative,raw accuracy; first minus second arm,1,41,150,0,19,5
RARE|IID|ACTIVE_C1-NOVEL_C1|U40,-0.0012257893880208333,-0.004633839925130208,0.0030122121175130147,unresolved,raw accuracy; first minus second arm,30,33,129,10,13,1
RARE|IID|ACTIVE_C1-SHAM_C1|D40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|E1,0.00039571126302083887,9.867350260416922e-05,0.0008046468098958419,positive,raw accuracy; first minus second arm,16,3,173,8,1,15
RARE|IID|ACTIVE_C1-SHAM_C1|E2,-0.00046895345052084164,-0.001219838460286473,0.0001749674479166603,unresolved,raw accuracy; first minus second arm,5,13,174,2,7,15
RARE|IID|ACTIVE_C1-SHAM_C1|E3,0.0006561279296875092,-0.00022799173990885544,0.0018233744303385606,unresolved,raw accuracy; first minus second arm,12,6,174,5,4,15
RARE|IID|ACTIVE_C1-SHAM_C1|E4,-0.00038859049479166946,-0.0007863362630208309,-6.609598795572932e-05,negative,raw accuracy; first minus second arm,7,11,174,2,7,15
RARE|IID|ACTIVE_C1-SHAM_C1|E5,0.0004384358723958324,-0.0003683725992838707,0.001202596028645835,unresolved,raw accuracy; first minus second arm,13,5,174,7,2,15
RARE|IID|ACTIVE_C1-SHAM_C1|E6,-0.0005076090494791722,-0.000968602498372412,-0.00013015747070313597,negative,raw accuracy; first minus second arm,6,11,175,1,8,15
RARE|IID|ACTIVE_C1-SHAM_C1|E7,0.000426228841145825,-8.959452311199899e-05,0.0010378265380859267,unresolved,raw accuracy; first minus second arm,14,4,174,7,2,15
RARE|IID|ACTIVE_C1-SHAM_C1|E8,0.0007609049479166777,0.0001830291748046966,0.0015289815266927374,positive,raw accuracy; first minus second arm,13,5,174,6,3,15
RARE|IID|ACTIVE_C1-SHAM_C1|F,0.0015625000000000003,0.00019500732421875,0.003361511230468747,positive,carrier frequency; first minus second arm,17,1,174,8,0,16
RARE|IID|ACTIVE_C1-SHAM_C1|F0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|F1,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|F40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|FE1,0.0027669270833333335,9.765624999999991e-05,0.006575520833333333,positive,carrier frequency; first minus second arm,15,3,174,6,2,16
RARE|IID|ACTIVE_C1-SHAM_C1|FE2,0.005859375,0.0009114583333333332,0.01272867838541666,positive,carrier frequency; first minus second arm,5,0,187,4,0,20
RARE|IID|ACTIVE_C1-SHAM_C1|FE3,0.0015950520833333335,0.0,0.004557291666666667,unresolved,carrier frequency; first minus second arm,2,0,190,2,0,22
RARE|IID|ACTIVE_C1-SHAM_C1|FE4,0.001171875,0.0,0.003515625,unresolved,carrier frequency; first minus second arm,1,0,191,1,0,23
RARE|IID|ACTIVE_C1-SHAM_C1|FE5,0.0010091145833333334,0.0,0.00302734375,unresolved,carrier frequency; first minus second arm,1,0,191,1,0,23
RARE|IID|ACTIVE_C1-SHAM_C1|FE6,9.765624999999999e-05,0.0,0.00029296875,unresolved,carrier frequency; first minus second arm,1,0,191,1,0,23
RARE|IID|ACTIVE_C1-SHAM_C1|FE7,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|FE8,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|MLOSS,-0.0001640319824218727,-0.0003542677561442107,-1.0929107666011472e-05,negative,raw mismatch; first minus second arm,6,13,173,2,7,15
RARE|IID|ACTIVE_C1-SHAM_C1|U,0.00016403198242187037,1.0929107666009126e-05,0.0003542677561442082,positive,raw accuracy; first minus second arm,13,6,173,7,2,15
RARE|IID|ACTIVE_C1-SHAM_C1|U0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|U1,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|ACTIVE_C1-SHAM_C1|U40,-0.0002543131510416667,-0.0016582489013671875,0.0011599222819010404,unresolved,raw accuracy; first minus second arm,8,10,174,3,6,15
RARE|IID|ACTIVE_C1|D40,-0.03125,-0.03125,-0.03125,negative,carrier frequency change; absolute,0,192,0,0,24,0
RARE|IID|ACTIVE_C1|E1,0.6082621256510418,0.6051409657796224,0.6115889739990235,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E2,0.6145792643229167,0.6120757039388021,0.6169902038574219,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E3,0.6128163655598958,0.6099710083007813,0.616075897216797,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E4,0.6156341552734376,0.6128885142008464,0.6182823435465494,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E5,0.6146535237630207,0.6126647694905599,0.6167950693766275,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E6,0.6143605550130209,0.6123389943440756,0.616502939860026,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E7,0.6129384358723958,0.6107567342122395,0.615082982381185,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|E8,0.6161397298177084,0.6130894724527994,0.6194004058837891,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|F,0.0023722330729166667,0.0008300781250000001,0.004451497395833333,positive,carrier frequency; absolute,49,0,143,23,0,1
RARE|IID|ACTIVE_C1|F0,0.03125,0.03125,0.03125,positive,carrier frequency; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|F1,0.013020833333333334,0.009114583333333334,0.017740885416666668,positive,carrier frequency; absolute,49,0,143,23,0,1
RARE|IID|ACTIVE_C1|F40,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1|FE1,0.0091796875,0.004752604166666667,0.015040690104166659,positive,carrier frequency; absolute,49,0,143,23,0,1
RARE|IID|ACTIVE_C1|FE2,0.005924479166666667,0.0010083007812500002,0.012793782552083329,positive,carrier frequency; absolute,6,0,186,5,0,19
RARE|IID|ACTIVE_C1|FE3,0.0015950520833333335,0.0,0.004557291666666667,unresolved,carrier frequency; absolute,2,0,190,2,0,22
RARE|IID|ACTIVE_C1|FE4,0.001171875,0.0,0.003515625,unresolved,carrier frequency; absolute,1,0,191,1,0,23
RARE|IID|ACTIVE_C1|FE5,0.0010091145833333334,0.0,0.00302734375,unresolved,carrier frequency; absolute,1,0,191,1,0,23
RARE|IID|ACTIVE_C1|FE6,9.765624999999999e-05,0.0,0.00029296875,unresolved,carrier frequency; absolute,1,0,191,1,0,23
RARE|IID|ACTIVE_C1|FE7,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1|FE8,0.0,0.0,0.0,observed_exact_zero,sampled equality; not a design guarantee,0,0,192,0,0,24
RARE|IID|ACTIVE_C1|MLOSS,0.3863269805908203,0.38562299728393556,0.3870348294576009,positive,raw mismatch; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|U,0.6136730194091796,0.612965170542399,0.6143770027160644,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|U0,0.4986979166666667,0.46875,0.5286458333333334,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|U1,0.5822194417317709,0.5753604888916015,0.5893727620442708,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|ACTIVE_C1|U40,0.6099802652994791,0.6035919189453125,0.6169387817382812,positive,raw accuracy; absolute,192,0,0,24,0,0
RARE|IID|NOVEL_C0-SHAM_C0|D40,0.1796875,0.109375,0.2509765625,positive,carrier frequency change; first minus second arm,39,3,150,16,2,6
RARE|IID|NOVEL_C0-SHAM_C0|E1,0.0009307861328125185,0.0002897135416666977,0.0015431976318359586,positive,raw accuracy; first minus second arm,63,46,83,17,7,0
RARE|IID|NOVEL_C0-SHAM_C0|E2,0.000894165039062487,-0.0007355753580729509,0.00251373291015623,unresolved,raw accuracy; first minus second arm,64,47,81,15,9,0
RARE|IID|NOVEL_C0-SHAM_C0|E3,0.002684529622395839,0.0005294036865234322,0.004770075480143229,positive,raw accuracy; first minus second arm,69,41,82,16,8,0
RARE|IID|NOVEL_C0-SHAM_C0|E4,0.0014211018880208454,6.159464518228216e-05,0.002851409912109382,positive,raw accuracy; first minus second arm,59,52,81,14,10,0
RARE|IID|NOVEL_C0-SHAM_C0|E5,0.0022379557291666483,0.0010945383707681921,0.0033438873291015366,positive,raw accuracy; first minus second arm,65,44,83,17,7,0
RARE|IID|NOVEL_C0-SHAM_C0|E6,0.0029703776041666665,0.0015177154541015751,0.004489186604817678,positive,raw accuracy; first minus second arm,73,37,82,18,6,0
RARE|IID|NOVEL_C0-SHAM_C0|E7,0.0023864746093750036,0.001058756510416675,0.0037833658854166804,positive,raw accuracy; first minus second arm,71,40,81,19,5,0
RARE|IID|NOVEL_C0-SHAM_C0|E8,0.001561482747395838,0.0001412709554036293,0.002950108846028673,positive,raw accuracy; first minus second arm,60,50,82,17,7,0
RARE|IID|NOVEL_C0-SHAM_C0|F,0.12947591145833334,0.08004364013671876,0.1804579671223958,positive,carrier frequency; first minus second arm,91,26,75,20,4,0
RARE|IID|NOVEL_C0-SHAM_C0|F0,0.0,0.0,0.0,structural_zero,design-implied zero,0,0,192,0,0,24
RARE|IID|NOVEL_C0-SHAM_C0|F1,0.009440104166666666,0.004557291666666667,0.014322916666666666,positive,carrier frequency; first minus second arm,52,16,124,16,5,3
RARE|IID|NOVEL_C0-SHAM_C0|F40,0.1796875,0.109375,0.2509765625,positive,carrier frequency; first minus second arm,39,3,150,16,2,6
RARE|IID|NOVEL_C0-SHAM_C0|FE1,0.0224609375,0.011522623697916666,0.03294270833333333,positive,carrier frequency; first minus second arm,83,33,76,21,3,0
RARE|IID|NOVEL_C0-SHAM_C0|FE2,0.06285807291666666,0.03019938151041666,0.09531249999999998,positive,carrier frequency; first minus second arm,62,16,114,19,4,1
RARE|IID|NOVEL_C0-SHAM_C0|FE3,0.11149088541666667,0.06620442708333335,0.15847167968749995,positive,carrier frequency; first minus second arm,52,9,131,18,4,2
RARE|IID|NOVEL_C0-SHAM_C0|FE4,0.14404296875,0.08741943359375001,0.20332438151041665,positive,carrier frequency; first minus second arm,46,6,140,18,3,3
